42,98583984375	237,97119140625
43,968505859375	209,9644775390625
43,968505859375	188,98785400390625
42,98583984375	165,97024536132812
43,968505859375	143,97308349609375
42,98583984375	124,99960327148438
57,990478515625	125,9822998046875
58,97314453125	142,99041748046875
57,990478515625	167,97341918945312
56,969970703125	186,98468017578125
56,969970703125	211,96771240234375
56,969970703125	234,98529052734375
72,995361328125	232,98211669921875
88,982666015625	227,99310302734375
90,98583984375	208,9818115234375
73,97802734375	209,9644775390625
74,99853515625	185,96417236328125
86,9794921875	188,98785400390625
88,982666015625	165,97024536132812
71,974853515625	166,99072265625
72,995361328125	144,99359130859375
88	148,99993896484375
70,9921875	129,9886474609375
109,996826171875	303,96258544921875
115,968505859375	285,9718017578125
129,990478515625	284,9891357421875
123,981201171875	303,96258544921875
139,968505859375	306,98626708984375
142,9921875	284,9891357421875
155,99365234375	283,96868896484375
153,990478515625	306,98626708984375
171,981201171875	309,97216796875
172,9638671875	290,99859619140625
226,97314453125	285,9718017578125
228,976318359375	308,9893798828125
244,9638671875	310,99261474609375
241,97802734375	285,9718017578125
256,982666015625	288,9954833984375
260,989013671875	312,99578857421875
276,976318359375	309,97216796875
272,969970703125	286,9923095703125
285,9716796875	284,9891357421875
292,9638671875	303,96258544921875
314,99853515625	239,974365234375
328,982666015625	239,974365234375
326,9794921875	213,97088623046875
316,9638671875	213,97088623046875
314,99853515625	196,9627685546875
328,982666015625	196,9627685546875
330,98583984375	167,97341918945312
317,984130859375	173,98294067382812
320,969970703125	154,97164916992188
334,9921875	151,98580932617188
333,9716796875	134,97769165039062
348,976318359375	127,9854736328125
348,976318359375	143,97308349609375
346,97314453125	170,9970703125
346,97314453125	185,96417236328125
343,9873046875	208,9818115234375
342,967041015625	238,99163818359375
360,995361328125	236,98846435546875
359,974853515625	213,97088623046875
363,981201171875	188,98785400390625
361,97802734375	169,97659301757812
365,984130859375	148,99993896484375
362,99853515625	132,97451782226562
306,98583984375	400,984375
301,996826171875	385,97943115234375
294,967041015625	371,9949951171875
295,9873046875	345,991455078125
277,996826171875	352,983642578125
278,9794921875	371,9949951171875
282,98583984375	387,98260498046875
289,97802734375	405,973388671875
270,967041015625	411,98291015625
265,97802734375	395,99530029296875
261,9716796875	378,9871826171875
257,96533203125	358,99322509765625
244,9638671875	366,96820068359375
246,967041015625	382,99359130859375
249,990478515625	402,98748779296875
253,996826171875	419,99560546875
238,9921875	419,99560546875
232	405,973388671875
226,97314453125	390,96844482421875
229,996826171875	369,9918212890625
172,9638671875	376,9840087890625
150,967041015625	366,96820068359375
137,96533203125	360,99639892578125
122,99853515625	354,98687744140625
113,96533203125	348,97735595703125
110,9794921875	360,99639892578125
103,9873046875	381,97308349609375
94,9921875	393,99212646484375
110,9794921875	404,99066162109375
125,984130859375	413,986083984375
141,9716796875	414,96875
155,99365234375	420,978271484375
163,968505859375	403,97021484375
163,968505859375	392,9716796875
149,984130859375	388,9652099609375
136	379,96990966796875
119,974853515625	372,9776611328125
117,9716796875	387,98260498046875
133,996826171875	395,99530029296875
148,9638671875	401,96697998046875
97,97802734375	449,96771240234375
112,982666015625	464,97259521484375
96,995361328125	482,96337890625
112	487,99017333984375
113,96533203125	509,98736572265625
93,9716796875	509,98736572265625
98,99853515625	524,9922485351562
115,968505859375	532,9672241210938
118,9921875	551,9784545898438
101,984130859375	547,9721069335938
100,9638671875	563,9974975585938
117,9716796875	565,962890625
275,99365234375	564,9801635742188
292,9638671875	566,9833984375
297,990478515625	548,9926147460938
278,9794921875	546,9893798828125
276,976318359375	531,9844360351562
299,99365234375	529,9813232421875
300,976318359375	511,990478515625
281,96533203125	509,98736572265625
280,982666015625	491,99658203125
308,989013671875	488,972900390625
307,968505859375	464,97259521484375
289,97802734375	468,97894287109375
